PC1,PC2,cohort
3.6413235508003483,-1.306258858834221,clinic
3.6040309987685903,-2.369884755927521,clinic
2.0796410409450856,-1.4244128501844213,clinic
4.446739478841944,-1.8789085584233516,clinic
3.6413235508003483,-1.306258858834221,clinic
3.6040309987685903,-2.369884755927521,clinic
-3.75141266799529,-2.1279240773089736,clinic
-2.515580107875477,-2.128324778339616,clinic
-2.69034252181818,-1.7837323367773459,clinic
-3.4548561294949525,0.06054157623695914,clinic
-3.4430395391200816,0.04952311503932388,clinic
-3.4548561294949525,0.06054157623695914,clinic
-3.4430395391200816,0.04952311503932388,clinic
-0.9163670889900676,-2.4832175477197085,clinic
-2.799296047570116,-2.278392940112533,clinic
-3.4548561294949525,0.06054157623695914,clinic
-3.4430395391200816,0.04952311503932388,clinic
9.215563404810283,-5.150920606011684,clinic
6.864124475334805,-5.633209612364264,clinic
9.215563404810283,-5.150920606011684,clinic
6.864124475334805,-5.633209612364264,clinic
9.215563404810283,-5.150920606011684,clinic
6.864124475334805,-5.633209612364264,clinic
6.801060374666428,-2.429439282341025,clinic
6.748093604523737,-3.2830242602110795,clinic
-3.550659170674491,-0.38253691038456433,clinic
-3.550659170674491,-0.38253691038456433,clinic
-3.1040767922198946,-1.9958110574389305,clinic
-3.6318662122312975,-1.0634730916810105,clinic
-3.088855221149653,-2.0166976059942656,clinic
-3.7604170685173726,-2.3747381317902696,clinic
-3.550659170674491,-0.38253691038456433,clinic
-4.0694990747169015,-2.8355332305567784,clinic
-4.030996371379192,-2.6647719587833105,clinic
-2.3839565448995232,0.6148301522595047,clinic
-2.228865497064234,0.8904458771276862,clinic
-2.8441988902651913,-0.19030876198523505,clinic
-2.3839565448995232,0.6148301522595047,clinic
-2.228865497064234,0.8904458771276862,clinic
-2.8441988902651913,-0.19030876198523505,clinic
-3.2511031353222117,-0.8418037708649049,clinic
-3.5290289751706396,-1.149848407110798,clinic
-3.110802612812413,-0.08031162848579326,clinic
-1.5414097799082764,0.3917983245233333,clinic
-2.3839565448995232,0.6148301522595047,clinic
-2.228865497064234,0.8904458771276862,clinic
-2.8441988902651913,-0.19030876198523505,clinic
8.760314447976848,-3.5306793376083414,clinic
8.760314447976848,-3.5306793376083414,clinic
2.956694691696561,6.020591195420685,clinic
3.6555258067747674,-2.8487359538266186,clinic
8.760314447976848,-3.5306793376083414,clinic
-3.9425575648780753,-2.4800631982367243,clinic
-2.921666264968979,-1.307411609062126,clinic
-4.0734873098101785,-2.7790974778949393,clinic
-3.9965233977219454,-2.73124329292701,clinic
-3.9492428415963485,-2.3440443409761933,clinic
-3.356747989298997,-0.44407101113167724,clinic
0.4886362699744863,-1.919194482119828,clinic
-4.005433854599371,-2.6273150805750873,clinic
-4.009772666123178,-2.738902270112465,clinic
-3.1341669084158457,-2.003499667565608,clinic
8.297985864291073,-3.1214090361919147,clinic
